step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
333,PAYMENT,12544.51,C1612985985,23500.77,10956.26,M201067418,0.0,0.0,0
9,CASH_IN,152231.34,C743976784,12062.0,164293.34,C1875583711,941872.69,409359.33,0
132,CASH_OUT,51545.09,C689296033,7220.71,0.0,C617412264,3026882.23,3078427.32,0
189,CASH_IN,42929.99,C1271083023,7580803.18,7623733.17,C1370052453,1351559.97,1308629.98,0
182,CASH_IN,264346.6,C113512434,12253598.84,12517945.44,C1569555485,442189.8,177843.19,0
297,CASH_IN,16566.13,C802245340,13867186.58,13883752.72,C1799884063,2360134.4,2343568.27,0
349,PAYMENT,33366.79,C953588820,0.0,0.0,M42457521,0.0,0.0,0
233,CASH_OUT,114986.53,C1117581285,36761.0,0.0,C846614437,112978.55,227965.07,0
156,PAYMENT,4556.24,C523380999,32283.0,27726.76,M574988322,0.0,0.0,0
352,PAYMENT,10529.57,C1625677293,0.0,0.0,M934709886,0.0,0.0,0
187,CASH_OUT,26951.38,C566633950,39119.0,12167.62,C1575560061,256752.51,283703.89,0
308,CASH_OUT,141567.95,C1028428071,733.0,0.0,C2014377998,0.0,141567.95,0
403,TRANSFER,213138.07,C1815816763,0.0,0.0,C1694076358,825766.91,1038904.98,0
256,PAYMENT,4435.16,C1634156670,61272.0,56836.84,M2045980387,0.0,0.0,0
236,CASH_IN,49020.18,C1210511420,41279.0,90299.18,C1376226883,0.0,0.0,0
139,TRANSFER,561276.86,C1867701898,4023.0,0.0,C1231996127,627046.26,1188323.11,0
405,CASH_OUT,39247.54,C742178277,0.0,0.0,C419652075,42761.0,82008.55,0
259,PAYMENT,2484.21,C401606862,31010.0,28525.79,M1455883696,0.0,0.0,0
41,CASH_OUT,566317.62,C2089357498,0.0,0.0,C429907374,1869289.34,2435606.96,0
205,TRANSFER,1595571.5,C840596951,0.0,0.0,C875485970,20007605.6,21603177.1,0
408,CASH_IN,12832.79,C841183542,7154828.2,7167660.99,C2091086284,80142.91,67310.12,0
167,CASH_IN,84206.19,C2131516891,27218149.39,27302355.57,C1134863450,1040255.88,956049.69,0
376,PAYMENT,42032.53,C1190119690,301691.0,259658.47,M1945301442,0.0,0.0,0
356,TRANSFER,479434.97,C703717723,13944.0,0.0,C1652992972,989859.03,1469294.0,0
379,CASH_OUT,108842.91,C1821336796,0.0,0.0,C2133502758,109156.65,217999.56,0
234,CASH_OUT,292277.49,C790894145,0.0,0.0,C1537933176,3135668.7,3427946.19,0
656,CASH_IN,465311.82,C1014164915,3326649.8,3791961.62,C428585395,9590631.89,9125320.07,0
187,PAYMENT,1256.8,C284618740,0.0,0.0,M1595014143,0.0,0.0,0
353,CASH_IN,227296.9,C68051395,4395872.22,4623169.12,C1274152049,4057277.72,3829980.83,0
182,PAYMENT,18299.0,C971559386,22037.0,3738.0,M483722331,0.0,0.0,0
167,PAYMENT,32956.6,C1397030495,146769.49,113812.89,M347579630,0.0,0.0,0
299,CASH_IN,152993.04,C464973394,25324.0,178317.04,C309372591,0.0,0.0,0
36,CASH_IN,29658.5,C183906742,1855854.18,1885512.68,C1753126130,297992.04,268333.54,0
306,CASH_OUT,162307.32,C1492129833,0.0,0.0,C2034025029,4278730.7,4441038.02,0
351,PAYMENT,6682.46,C2008680370,147337.95,140655.49,M1779996376,0.0,0.0,0
130,CASH_OUT,358268.03,C743675139,0.0,0.0,C1676444239,1902171.01,2260439.04,0
274,CASH_OUT,65704.97,C1321543649,3553.0,0.0,C1797662537,4840570.03,4906275.0,0
180,TRANSFER,71788.49,C136547135,0.0,0.0,C231806208,3272754.15,3344542.63,0
203,PAYMENT,69446.87,C1012871244,0.0,0.0,M1517421516,0.0,0.0,0
163,CASH_OUT,38152.07,C1501749447,0.0,0.0,C746024064,704183.52,742335.59,0
352,CASH_OUT,298941.79,C1796573363,0.0,0.0,C1815561322,497909.06,796850.84,0
156,TRANSFER,253657.91,C1490911691,15808.0,0.0,C1135145478,3186024.25,3439682.15,0
396,PAYMENT,12791.48,C394389859,0.0,0.0,M1115871511,0.0,0.0,0
500,PAYMENT,8837.42,C1597432418,0.0,0.0,M2044725024,0.0,0.0,0
130,PAYMENT,25761.79,C1015752922,114.0,0.0,M1522153838,0.0,0.0,0
209,CASH_IN,152725.74,C612753535,116.0,152841.74,C1385957932,0.0,0.0,0
210,CASH_IN,40223.41,C879913024,646903.32,687126.73,C507103933,130165.08,89941.67,0
14,CASH_OUT,37999.9,C506429543,402.0,0.0,C759802485,1842782.17,1880782.07,0
302,PAYMENT,2286.5,C1298283899,0.0,0.0,M1202191314,0.0,0.0,0
428,TRANSFER,433278.08,C428178855,0.0,0.0,C853752386,5550380.27,5983658.35,0
232,PAYMENT,9084.74,C1693329549,18119.0,9034.26,M153850564,0.0,0.0,0
208,CASH_OUT,55431.43,C374925997,10911.0,0.0,C136054882,2588751.75,2644183.18,0
684,CASH_IN,16207.29,C1027906606,30331.0,46538.29,C720736247,116277.84,100070.55,0
280,CASH_OUT,58512.98,C1382456043,0.0,0.0,C173253418,258935.81,317448.79,0
279,CASH_OUT,330755.68,C1361644612,0.0,0.0,C224430362,4975548.28,5306303.96,0
216,PAYMENT,17532.55,C756084511,21034.0,3501.45,M1206275824,0.0,0.0,0
312,PAYMENT,344.99,C935963907,25253.0,24908.01,M1898785293,0.0,0.0,0
36,PAYMENT,13359.29,C835355234,0.0,0.0,M1618952433,0.0,0.0,0
36,PAYMENT,599.77,C629790984,0.0,0.0,M368742110,0.0,0.0,0
348,PAYMENT,8707.75,C654484526,0.0,0.0,M239727016,0.0,0.0,0
324,CASH_OUT,279208.63,C1701368071,52178.0,0.0,C437308793,357929.45,637138.07,0
132,PAYMENT,13960.65,C397046046,266801.14,252840.48,M487064010,0.0,0.0,0
254,PAYMENT,3252.69,C403571722,431971.0,428718.31,M2024646352,0.0,0.0,0
274,CASH_OUT,157564.65,C359043909,6165.0,0.0,C1491888141,0.0,157564.65,0
378,PAYMENT,12418.71,C1351979262,237.0,0.0,M709162502,0.0,0.0,0
188,PAYMENT,16936.07,C1073335933,161282.64,144346.57,M1223548507,0.0,0.0,0
189,PAYMENT,2430.35,C632674860,25225.0,22794.65,M2075658028,0.0,0.0,0
405,CASH_IN,166737.56,C1376566096,318035.0,484772.56,C732403095,305606.2,138868.64,0
158,PAYMENT,25505.39,C1221217860,161679.78,136174.39,M358083525,0.0,0.0,0
154,TRANSFER,2874701.3,C628829732,20560.0,0.0,C370512552,0.0,3508773.02,0
132,CASH_OUT,44168.93,C1647046493,0.0,0.0,C233845017,611863.0,656031.93,0
18,CASH_OUT,4423.62,C1599263771,0.0,0.0,C546856775,160524.29,164947.9,0
500,CASH_IN,260473.19,C215468537,5869231.19,6129704.38,C133846024,6723646.81,6463173.61,0
589,CASH_OUT,93620.18,C1729813288,141139.0,47518.82,C1699046512,315987.83,409608.01,0
355,CASH_OUT,97429.28,C1874942783,0.0,0.0,C1511308906,390966.51,488395.8,0
250,CASH_IN,140926.34,C1426726761,17457.0,158383.34,C1686169915,0.0,0.0,0
15,PAYMENT,9583.58,C1190770813,202252.88,192669.3,M1822174098,0.0,0.0,0
306,PAYMENT,13812.71,C38858643,15698.0,1885.29,M249880153,0.0,0.0,0
395,CASH_OUT,181004.25,C139771411,134879.0,0.0,C528534206,193185.19,374189.43,0
132,CASH_OUT,453368.2,C1971569549,100385.0,0.0,C823188608,0.0,453368.2,0
137,CASH_OUT,103391.3,C1865669896,30314.0,0.0,C1584431587,0.0,103391.3,0
204,PAYMENT,7881.29,C238325569,24917.0,17035.71,M69934431,0.0,0.0,0
233,CASH_OUT,242636.75,C560299999,0.0,0.0,C1426639698,300793.28,543430.03,0
284,CASH_OUT,128419.47,C1532293998,0.0,0.0,C64316081,325268.08,453687.55,0
334,PAYMENT,10438.75,C1982975422,29708.3,19269.55,M135029873,0.0,0.0,0
20,PAYMENT,4478.66,C1629560281,15422.46,10943.8,M1251179814,0.0,0.0,0
233,CASH_IN,212531.97,C1017373783,2551298.19,2763830.16,C1062932888,4417233.85,4204701.88,0
140,PAYMENT,7740.17,C1121399030,568.0,0.0,M1058642070,0.0,0.0,0
228,PAYMENT,19305.5,C346936198,0.0,0.0,M414636800,0.0,0.0,0
22,PAYMENT,1419.44,C788333783,0.0,0.0,M1657944110,0.0,0.0,0
661,CASH_OUT,221516.45,C107584032,0.0,0.0,C490120697,677960.34,899476.79,0
351,CASH_IN,287826.72,C1686319119,0.0,287826.72,C823998167,461076.07,173249.35,0
334,PAYMENT,28867.81,C1964467925,229680.0,200812.19,M2079417167,0.0,0.0,0
215,CASH_OUT,156728.16,C1932498693,0.0,0.0,C379187324,178653.15,335381.31,0
44,CASH_IN,292837.93,C1428992643,106746.0,399583.93,C84502945,174666.7,0.0,0
393,DEBIT,2634.55,C1837666784,39559.63,36925.07,C1311068076,1506382.68,1509017.24,0
41,CASH_OUT,16735.42,C1192974786,80485.0,63749.58,C1306163970,810054.22,826789.64,0
234,PAYMENT,10127.78,C455325460,0.0,0.0,M2057751159,0.0,0.0,0
305,PAYMENT,18176.66,C1261321975,0.0,0.0,M2102035183,0.0,0.0,0
189,CASH_OUT,132964.28,C1203324455,15263.0,0.0,C1301628774,2238170.65,2371134.93,0
18,CASH_OUT,10065.03,C681513961,0.0,0.0,C1367228611,247286.78,257351.81,0
328,CASH_IN,423178.42,C1255343027,135974.0,559152.42,C1247343157,2177484.69,1754306.27,0
136,TRANSFER,264265.76,C162062992,145446.0,0.0,C1058706893,1745226.25,2009492.01,0
162,PAYMENT,10417.7,C1609312696,38814.32,28396.62,M506956340,0.0,0.0,0
522,CASH_IN,402393.36,C714761038,6041391.91,6443785.27,C1322611502,4900487.15,4498093.79,0
230,PAYMENT,11484.48,C1266419798,18728.0,7243.52,M1532238870,0.0,0.0,0
21,TRANSFER,889233.65,C1224720452,0.0,0.0,C598051394,4703647.75,5592881.39,0
159,TRANSFER,574564.43,C1391011853,0.0,0.0,C226791217,1372591.29,1947155.72,0
18,PAYMENT,5692.71,C569603950,4816.0,0.0,M1042340719,0.0,0.0,0
329,CASH_IN,86390.2,C1060344841,79403.0,165793.2,C113168226,6138178.28,6051788.08,0
164,PAYMENT,14198.77,C1283678181,0.0,0.0,M2027744709,0.0,0.0,0
12,CASH_IN,429.02,C1094167392,876.0,1305.02,C974115570,1950832.83,2606955.47,0
308,CASH_OUT,71404.73,C27807548,0.0,0.0,C26870958,196471.46,267876.19,0
406,CASH_IN,87951.09,C1970044556,91421.0,179372.09,C1307262918,0.0,0.0,0
227,TRANSFER,439245.28,C2143101118,0.0,0.0,C219437527,1099308.24,1442089.59,0
186,CASH_IN,239849.78,C234932473,100034.0,339883.78,C1709006855,0.0,0.0,0
308,PAYMENT,14701.61,C559689576,110.0,0.0,M1078153933,0.0,0.0,0
12,CASH_IN,308580.8,C501291866,102204.0,410784.8,C1444733049,786997.34,495915.36,0
131,CASH_OUT,116642.73,C300960438,10824.0,0.0,C1392309291,0.0,116642.73,0
179,CASH_IN,4758.98,C13827932,6032145.44,6036904.42,C604635702,1521742.47,1516983.49,0
133,PAYMENT,11153.43,C1589569163,0.0,0.0,M1167516890,0.0,0.0,0
119,PAYMENT,12988.89,C1443633972,207596.29,194607.4,M704840815,0.0,0.0,0
183,CASH_OUT,72578.24,C272311349,0.0,0.0,C499456970,104253.71,176831.95,0
203,CASH_IN,13535.43,C576599320,25621381.13,25634916.56,C1980742452,24491.42,10955.99,0
307,CASH_OUT,174348.95,C1276137178,40264.0,0.0,C588033128,348855.26,523204.21,0
396,CASH_OUT,321361.64,C32913823,0.0,0.0,C2083347603,1076920.62,1398282.25,0
208,CASH_OUT,126982.9,C452860461,0.0,0.0,C900773234,1018217.09,1145199.99,0
353,CASH_OUT,240630.69,C916227313,16040.0,0.0,C1294453441,294327.69,534958.38,0
306,CASH_OUT,148156.64,C1351748426,0.0,0.0,C240938909,305716.0,0.0,0
375,PAYMENT,13043.98,C1561035852,30324.0,17280.02,M796932765,0.0,0.0,0
190,PAYMENT,5831.85,C1857387466,62096.0,56264.15,M1790381293,0.0,0.0,0
230,CASH_IN,140823.57,C1565245699,112466.0,253289.57,C465376397,0.0,0.0,0
254,CASH_IN,234557.45,C1417132451,23388664.28,23623221.73,C437843719,291368.69,56811.24,0
374,CASH_OUT,245472.99,C1227362729,206826.2,0.0,C1509149779,1284557.76,1530030.76,0
211,PAYMENT,1626.56,C137358084,39847.0,38220.44,M1643543756,0.0,0.0,0
372,CASH_IN,396994.18,C772444250,106263.0,503257.18,C304088967,48238.85,0.0,0
131,PAYMENT,934.7,C1849402111,0.0,0.0,M1176814904,0.0,0.0,0
407,CASH_OUT,98782.21,C194157729,84446.82,0.0,C2114040183,3902780.46,4001562.67,0
303,TRANSFER,1708191.92,C1837706524,0.0,0.0,C19605810,3526773.33,5234965.25,0
12,PAYMENT,5440.86,C1370477691,0.0,0.0,M1536216799,0.0,0.0,0
372,CASH_OUT,245582.89,C1353710967,0.0,0.0,C514722126,2054744.15,2300327.03,0
160,CASH_OUT,274737.74,C416618905,51218.0,0.0,C1300598982,395924.1,670661.83,0
138,CASH_OUT,11938.36,C1689059810,0.0,0.0,C1517380884,2401013.62,2646566.61,0
286,PAYMENT,7760.04,C470229745,108447.0,100686.96,M281022041,0.0,0.0,0
240,PAYMENT,3546.99,C1984439708,2017.0,0.0,M24830415,0.0,0.0,0
137,CASH_IN,28727.25,C1179271965,99678.0,128405.25,C2009378486,17671584.57,17642857.32,0
353,CASH_IN,432871.36,C1562190909,24707637.76,25140509.11,C310519493,3425396.4,2992525.04,0
236,CASH_OUT,58808.43,C1155005237,0.0,0.0,C954415388,457513.56,552243.37,0
251,PAYMENT,26230.34,C100875563,5177.0,0.0,M124364069,0.0,0.0,0
257,CASH_IN,25725.82,C802599654,299838.89,325564.71,C1590630344,239936.14,214210.32,0
694,CASH_IN,152947.54,C761603405,382486.99,535434.53,C253294157,4424971.82,4272024.29,0
324,TRANSFER,176367.9,C816337754,59785.0,0.0,C66789708,0.0,176367.9,0
208,CASH_OUT,87801.15,C88114581,0.0,0.0,C485761579,676661.86,764463.0,0
164,CASH_OUT,66104.41,C1466348112,0.0,0.0,C422679490,226163.73,292268.14,0
274,CASH_OUT,254570.1,C293350948,0.0,0.0,C1798476342,906534.11,1161104.2,0
681,PAYMENT,5692.65,C121767370,3774.0,0.0,M229412823,0.0,0.0,0
182,CASH_OUT,54175.97,C1458269664,0.0,0.0,C1867614670,1442343.05,1496519.02,0
139,CASH_IN,6751.63,C1492800018,2556831.19,2563582.82,C530297707,90784.06,84032.44,0
304,PAYMENT,12617.12,C208536656,2293.0,0.0,M1820742363,0.0,0.0,0
37,PAYMENT,3218.08,C1567452843,602456.47,599238.39,M87525699,0.0,0.0,0
405,PAYMENT,1947.12,C1788742094,1262.0,0.0,M1086185550,0.0,0.0,0
401,CASH_OUT,266087.07,C2126204985,0.0,0.0,C1948646574,2810514.26,3076601.34,0
186,PAYMENT,11780.39,C573568241,0.0,0.0,M416926304,0.0,0.0,0
255,CASH_IN,97310.19,C1767289067,2058486.19,2155796.38,C223018248,2366954.53,2269644.34,0
371,PAYMENT,20881.45,C1556765532,54980.0,34098.55,M1423156513,0.0,0.0,0
375,CASH_OUT,53937.16,C470659656,129840.0,75902.84,C1912134598,0.0,53937.16,0
308,PAYMENT,35903.27,C1264680097,33089.0,0.0,M512389758,0.0,0.0,0
355,CASH_OUT,91793.79,C169468995,0.0,0.0,C1406294162,342486.46,434280.25,0
256,CASH_IN,26110.43,C1347565906,2820363.84,2846474.27,C1372575048,195103.49,168993.06,0
234,CASH_OUT,155460.71,C899511734,139937.0,0.0,C1303494394,391569.82,547030.52,0
41,CASH_OUT,448150.92,C1725307366,33988.0,0.0,C919382089,82475.2,530626.12,0
401,CASH_OUT,127922.94,C2010311346,0.0,0.0,C368109931,576111.1,704034.04,0
156,CASH_OUT,42886.03,C1821890193,0.0,0.0,C102548155,275999.27,318885.3,0
495,CASH_OUT,83993.95,C1789967035,30408.0,0.0,C1284500334,31292.28,115286.23,0
38,TRANSFER,178426.21,C607226493,0.0,0.0,C1172225915,1288950.07,1467376.28,0
38,PAYMENT,5356.39,C26286236,0.0,0.0,M1063449840,0.0,0.0,0
323,CASH_IN,145770.6,C412531992,15714279.28,15860049.87,C1707108658,294390.93,148620.34,0
348,PAYMENT,58858.52,C571308007,118903.9,60045.39,M581175862,0.0,0.0,0
13,CASH_IN,159860.93,C2130138130,89277.0,249137.93,C1564295445,1375138.93,1215278.0,0
186,CASH_OUT,63317.25,C695198942,0.0,0.0,C2009214178,121541.0,451097.2,0
352,CASH_IN,220562.19,C1190565443,7054775.02,7275337.21,C1488292079,329608.4,109046.21,0
255,PAYMENT,1600.32,C455944751,40142.0,38541.68,M143679027,0.0,0.0,0
356,TRANSFER,157299.89,C2049210061,0.0,0.0,C1045000641,433106.3,590406.19,0
369,TRANSFER,411143.33,C1183671083,0.0,0.0,C1082195435,4616461.57,5027604.9,0
396,CASH_IN,539507.02,C1619627752,62214.0,601721.02,C509026450,2954023.8,2414516.79,0
21,CASH_OUT,97349.77,C2067608533,0.0,0.0,C1394404969,1440617.34,1537967.11,0
370,TRANSFER,4191152.51,C1896094887,103755.0,0.0,C711245268,311567.31,4502719.82,0
164,CASH_IN,108024.32,C1315013179,20636.0,128660.32,C1659553801,0.0,0.0,0
307,CASH_OUT,270693.37,C1417728102,0.0,0.0,C1970435067,1442818.23,1713511.6,0
8,PAYMENT,8506.53,C780051751,0.0,0.0,M751175063,0.0,0.0,0
181,CASH_OUT,92848.25,C1275908712,3897.0,0.0,C642719561,0.0,92848.25,0
38,PAYMENT,8617.34,C1063955664,0.0,0.0,M630967461,0.0,0.0,0
358,PAYMENT,18056.09,C801094051,0.0,0.0,M125259030,0.0,0.0,0
397,CASH_OUT,97700.53,C1638115935,0.0,0.0,C903950146,2713796.96,2811497.48,0
14,CASH_OUT,154193.31,C1410459892,148135.0,0.0,C2123130842,1269814.81,1939512.12,0
181,PAYMENT,2249.5,C413883394,0.0,0.0,M1699491765,0.0,0.0,0
231,CASH_OUT,94324.97,C1261528766,5561.0,0.0,C97910491,530.5,94855.48,0
346,PAYMENT,10365.12,C953468307,145475.0,135109.88,M561548824,0.0,0.0,0
401,CASH_IN,126153.53,C1001098973,4675135.24,4801288.77,C1554463745,1111107.15,984953.62,0
156,CASH_OUT,332042.53,C468879741,51669.0,0.0,C684980251,2863315.28,3195357.81,0
525,CASH_IN,171033.97,C980181633,136.0,171169.97,C84071699,0.0,0.0,0
302,PAYMENT,31820.31,C1435446305,1290.0,0.0,M1601152223,0.0,0.0,0
202,CASH_IN,217735.84,C575479324,15250.0,232985.84,C1646967877,0.0,0.0,0
282,PAYMENT,8669.24,C50085697,139125.77,130456.53,M100819701,0.0,0.0,0
688,CASH_OUT,151861.3,C1201239986,23010.0,0.0,C803934257,319238.76,471100.06,0
8,CASH_IN,76327.94,C307027400,1587859.48,1664187.42,C401067111,111326.33,34998.4,0
356,PAYMENT,11386.82,C2094907121,206169.02,194782.2,M288080145,0.0,0.0,0
325,CASH_OUT,251547.19,C1818379951,92153.0,0.0,C2030489695,547642.86,799190.04,0
278,CASH_OUT,233131.26,C846393249,21162.0,0.0,C731476250,98045.29,331176.55,0
14,TRANSFER,179971.68,C1256027786,0.0,0.0,C783133682,560213.87,1227192.76,0
133,TRANSFER,376564.99,C1771996645,24795.0,0.0,C307838402,1559952.65,1966786.22,0
21,TRANSFER,543687.06,C150903925,6245.0,0.0,C301608152,0.0,887472.17,0
286,CASH_IN,75265.39,C835729493,0.0,75265.39,C804198829,7209172.57,7133907.17,0
34,CASH_IN,53244.48,C155877593,3042.0,56286.48,C1845937695,4718787.53,4665543.05,0
236,CASH_OUT,303811.03,C459802688,0.0,0.0,C1140321732,1227444.56,1531255.59,0
15,CASH_OUT,219843.41,C1949236522,0.0,0.0,C676826990,1209598.29,1429441.69,0
166,CASH_OUT,171485.92,C2026003512,0.0,0.0,C1860756527,2097936.91,2269422.83,0
36,PAYMENT,23691.75,C537266315,288373.0,264681.25,M2103954046,0.0,0.0,0
34,CASH_IN,54729.77,C473090900,634.0,55363.77,C2039977883,0.0,0.0,0
40,CASH_IN,40962.49,C879333484,4107648.25,4148610.74,C437889459,148393.84,107431.35,0
138,PAYMENT,737.11,C1869732163,0.0,0.0,M2039483777,0.0,0.0,0
336,PAYMENT,4954.33,C486254102,16539.0,11584.67,M1530593009,0.0,0.0,0
563,PAYMENT,4316.01,C462593022,10566.0,6249.99,M265874132,0.0,0.0,0
205,CASH_OUT,330345.2,C1111239677,112496.0,0.0,C222881656,221206.74,551551.94,0
332,CASH_OUT,75059.18,C8869861,0.0,0.0,C331921823,5552703.89,5627763.08,0
232,CASH_OUT,75643.49,C318362977,0.0,0.0,C787536921,374902.35,450545.84,0
360,PAYMENT,1953.57,C42223398,30275.0,28321.43,M944555531,0.0,0.0,0
372,CASH_IN,89979.25,C1806348313,33026.0,123005.25,C1035285485,1897052.27,1807073.02,0
212,CASH_OUT,18499.82,C1545700332,0.0,0.0,C1264189275,121368.13,139867.95,0
158,CASH_OUT,148056.93,C388879537,146799.0,0.0,C561268584,0.0,148056.93,0
212,CASH_IN,52319.82,C1021280483,82169.0,134488.82,C1857797782,575370.57,523050.75,0
371,PAYMENT,17206.44,C1874242972,0.0,0.0,M469480101,0.0,0.0,0
327,CASH_IN,46110.12,C311948568,70195.0,116305.12,C570790876,339608.77,293498.66,0
137,CASH_IN,154224.25,C76079380,646856.76,801081.01,C739277609,2125677.02,1971126.77,0
17,CASH_OUT,48264.83,C656933620,50857.0,2592.17,C494994470,0.0,48264.83,0
323,CASH_OUT,216802.86,C1695414253,0.0,0.0,C457392667,813164.29,1029967.16,0
40,CASH_OUT,167843.26,C1244073683,743413.49,575570.23,C1463775359,2516806.83,2684650.08,0
278,PAYMENT,13868.31,C597071795,192401.98,178533.67,M1975509170,0.0,0.0,0
230,CASH_OUT,102781.85,C1756116216,311698.0,208916.15,C2083377044,22167.28,124949.13,0
401,CASH_OUT,283436.56,C945531190,65474.0,0.0,C475626705,145358.21,428794.78,0
235,CASH_OUT,67968.91,C298474276,0.0,0.0,C2138306512,1319699.81,1387668.72,0
206,CASH_IN,322196.08,C2038841133,57068.0,379264.08,C663314744,7133.67,0.0,0
203,CASH_OUT,325672.04,C1211181668,69639.0,0.0,C1449439002,1852422.82,2178094.86,0
94,CASH_IN,189269.94,C944253337,15151.0,204420.94,C1049373115,5830415.66,5641145.72,0
400,PAYMENT,10920.85,C1431331755,9031.0,0.0,M1800011590,0.0,0.0,0
251,CASH_OUT,22290.58,C344179357,2092.0,0.0,C1874553993,0.0,22290.58,0
12,CASH_IN,26814.29,C1904596758,3834535.17,3861349.46,C1192859937,240474.97,238170.35,0
379,CASH_OUT,36170.49,C1782961325,25983.0,0.0,C1719323198,995683.85,1031854.35,0
394,CASH_OUT,270279.89,C73322237,748.0,0.0,C1854817508,5405856.4,5676136.29,0
353,CASH_OUT,1913.33,C320113368,0.0,0.0,C163106276,1762875.11,1764788.44,0
167,CASH_OUT,278375.61,C2005526320,0.0,0.0,C176295628,10754222.08,11032597.69,0
19,CASH_OUT,35345.84,C716868415,0.0,0.0,C1420119684,1331700.68,1367046.51,0
44,PAYMENT,7942.31,C624013722,0.0,0.0,M649672635,0.0,0.0,0
403,CASH_OUT,336894.36,C1232611070,7042.0,0.0,C1418114121,74068.72,410963.08,0
10,PAYMENT,66.26,C1485008151,0.0,0.0,M1992668649,0.0,0.0,0
208,CASH_IN,342319.18,C32117671,22223.0,364542.18,C1672729134,1062741.68,720422.5,0
48,PAYMENT,6369.27,C969959814,19803.0,13433.73,M1268750380,0.0,0.0,0
232,TRANSFER,146748.53,C1617168219,0.0,0.0,C1821646968,10897566.63,11044315.17,0
22,CASH_OUT,62569.99,C1462980029,21554.0,0.0,C883729558,2864550.48,2927120.47,0
351,PAYMENT,911.27,C1205435833,0.0,0.0,M879157699,0.0,0.0,0
380,CASH_IN,25642.64,C1152200180,58269.78,83912.41,C103378413,1310779.11,1285136.48,0
283,TRANSFER,131020.43,C1358013941,0.0,0.0,C44696783,1029353.5,1160373.93,0
36,PAYMENT,27866.49,C151199363,0.0,0.0,M1126149102,0.0,0.0,0
402,CASH_IN,184572.8,C1660686406,50456.0,235028.8,C411423326,31441.66,0.0,0
162,CASH_OUT,160132.33,C403085669,0.0,0.0,C998502917,2349790.97,2509923.31,0
380,PAYMENT,1804.69,C2103430776,390542.45,388737.76,M1447990741,0.0,0.0,0
354,CASH_OUT,346696.9,C1527526917,0.0,0.0,C1245645896,771577.09,1118273.99,0
13,CASH_OUT,122397.21,C1434051009,0.0,0.0,C1824112190,319280.3,441677.52,0
398,PAYMENT,5380.17,C1563182245,15474.04,10093.87,M1204690857,0.0,0.0,0
275,CASH_OUT,329348.45,C292559644,59952.0,0.0,C1340068510,0.0,329348.45,0
136,PAYMENT,2219.18,C340676063,25402.0,23182.82,M569513789,0.0,0.0,0
308,TRANSFER,388131.63,C1728910824,0.0,0.0,C452821141,448146.15,836277.78,0
129,CASH_OUT,120602.36,C226133024,259910.64,139308.28,C564742142,5112963.18,5233565.54,0
279,CASH_IN,148862.51,C969391217,1257336.62,1406199.13,C621647031,737360.05,588497.54,0
598,PAYMENT,1681.9,C958872522,3128.0,1446.1,M330068167,0.0,0.0,0
328,CASH_OUT,332946.39,C354956704,617750.0,284803.61,C1476049364,3918359.83,4251306.22,0
18,CASH_IN,131747.13,C1915176003,5812.0,137559.13,C402727399,5826028.13,5694281.0,0
334,PAYMENT,26429.27,C1230430591,2530.0,0.0,M1878405260,0.0,0.0,0
399,CASH_OUT,283728.2,C1631861158,37133.0,0.0,C1254860820,0.0,283728.2,0
183,CASH_OUT,141290.97,C1732734673,0.0,0.0,C652291324,12306891.75,12448182.72,0
302,PAYMENT,69304.67,C1149360162,0.0,0.0,M277608254,0.0,0.0,0
258,TRANSFER,296621.54,C1374815400,0.0,0.0,C1791017898,3631507.66,3928129.2,0
231,TRANSFER,516762.64,C694032232,0.0,0.0,C1649686970,5745449.82,6262212.46,0
208,CASH_IN,5200.19,C1839763600,6517152.77,6522352.96,C348211285,188167.99,182967.8,0
299,PAYMENT,12052.67,C1239966071,0.0,0.0,M1940391318,0.0,0.0,0
331,CASH_IN,68719.09,C1461150359,20747.0,89466.09,C821003885,297242.59,228523.5,0
306,CASH_IN,78200.28,C178890165,6889950.21,6968150.5,C1894220135,271980.68,193780.4,0
187,CASH_IN,414015.99,C352321784,174145.31,588161.3,C1538080692,498058.8,84042.81,0
258,TRANSFER,682975.64,C97224242,488.0,0.0,C2114569087,1154498.94,1837474.58,0
283,CASH_IN,47770.4,C591552175,504449.43,552219.83,C853831204,2540420.33,2492649.93,0
192,PAYMENT,2758.69,C1395995866,152020.0,149261.31,M1919784767,0.0,0.0,0
210,CASH_OUT,90829.02,C1415333447,0.0,0.0,C1095580860,1976521.52,2067350.54,0
201,PAYMENT,4851.34,C503810384,90569.17,85717.82,M1816486538,0.0,0.0,0
251,CASH_IN,207277.05,C1634389798,9549.0,216826.05,C1966752103,0.0,0.0,0
526,PAYMENT,4604.38,C1763792298,6101.0,1496.62,M1484176611,0.0,0.0,0
18,CASH_OUT,249623.85,C1515477486,15780.0,0.0,C1083957665,0.0,249623.85,0
13,TRANSFER,182526.81,C727726602,1552.0,0.0,C1260702142,185.0,171327.33,0
184,CASH_OUT,52424.57,C551837099,488505.0,436080.43,C783209140,362211.52,414636.09,0
